n,Time
3570,5141.46
3580,5406.94
3590,4768.14
3600,4550.45
3610,4545.88
3620,4514.03
3630,5170.32
3640,4214.70
3650,4738.17
3660,4684.47
3670,4670.96
3680,4902.94
3690,5232.53
3700,4615.51
3710,5061.22
3720,4505.65
3730,4226.63
3740,5057.41
3750,5271.77
3760,5110.00
3770,4754.79
3780,5392.88
3790,4355.84
3800,5481.23
3810,4407.00
3820,4344.51
3830,5078.30
3840,4761.08
3850,5504.39
3860,4242.76
3870,4421.95
3880,5275.19
3890,4930.00
3900,4564.21
3910,4301.12
3920,4503.37
3930,4901.78
3940,4591.55
3950,5338.05
3960,4316.14
3970,4604.81
3980,4328.05
3990,4629.15
4000,5549.55
4010,5609.49
4020,4974.76
4030,4896.35
4040,5602.54
4050,4431.42
4060,4371.77
4070,5602.50
4080,5249.17
4090,4857.30
4100,5294.16
4110,4898.73
4120,4274.71
4130,4336.57
4140,4780.84
4150,4359.52
4160,5169.47
4170,4560.29
4180,4384.42
4190,4777.09
4200,5560.75
4210,5597.15
4220,5112.43
4230,4858.98
4240,4801.91
4250,5704.97
4260,5394.43
4270,5450.57
4280,5020.38
4290,5273.19
4300,5588.14
4310,5551.84
4320,4367.03
4330,5571.59
4340,5246.40
4350,4782.34
4360,4708.89
4370,5425.36
4380,4938.69
4390,4383.80
4400,5675.98
4410,5628.51
4420,5632.45
4430,5000.13
4440,4446.00
4450,5425.46
4460,4582.54
4470,4698.42
4480,4448.07
4490,5271.17
4500,5460.86
4510,5233.36
4520,4989.37
4530,5585.11
4540,5247.74
4550,4966.26
4560,5639.70
4570,5328.03
4580,5461.86
4590,5217.82
4600,5366.27
4610,4923.08
4620,5443.29
4630,5285.88
4640,5236.07
4650,5932.06
4660,4539.28
4670,4786.25
4680,4494.93
4690,5276.21
4700,4859.23
4710,4904.26
4720,5154.67
4730,5844.66
4740,5227.40
4750,4763.96
4760,4858.24
4770,5950.26
4780,4718.00
4790,5857.44
4800,5462.78
4810,5461.25
4820,5808.94
4830,5031.15
4840,5821.11
4850,5431.03
4860,5739.92
4870,5420.75
4880,5639.51
4890,6037.86
4900,5007.53
4910,4790.73
4920,5806.66
4930,4789.66
4940,5263.80
4950,5965.36
4960,4950.50
4970,5455.53
4980,4667.26
4990,5128.77
5000,5242.90
5010,4926.91
5020,5837.36
5030,4950.33
5040,6060.83
5050,5528.00
5060,4981.85
5070,5055.25
5080,6182.24
5090,4872.86
5100,5128.48
5110,5741.09
5120,5835.43
5130,4854.21
5140,5536.61
5150,6024.72
5160,4812.93
5170,5576.31
5180,4895.25
5190,5705.43
5200,5799.83
5210,5059.63
5220,5690.70
5230,5007.50
5240,4974.54
5250,5349.55
5260,6196.27
5270,5869.64
5280,5704.61
5290,4914.20
5300,6194.61
5310,5567.34
5320,4783.30
5330,6331.30
5340,5542.27
5350,5088.06
5360,5147.67
5370,4977.88
5380,5609.40
5390,5083.82
5400,5585.89
5410,6333.06
5420,5350.47
5430,6356.99
5440,5200.05
5450,5038.28
5460,6128.22
5470,5957.92
5480,5898.64
5490,6007.21
5500,5906.21
5510,5484.30
5520,6192.36
5530,6448.77
5540,5861.68
5550,5462.21
5560,5218.05
5570,5525.40
5580,5363.12
5590,6124.21
5600,5560.88
5610,6235.11
5620,5292.40
5630,5603.24
5640,5263.91
5650,6389.27
5660,5181.55
5670,6041.41
5680,6474.05
5690,6353.90
5700,5205.96
5710,6310.68
5720,5437.26
5730,6583.59
5740,6218.10
5750,5746.55
5760,6612.60
5770,5688.31
5780,6306.39
5790,5632.93
5800,6649.55
5810,5167.06
5820,6422.73
5830,6669.10
5840,5053.94
5850,6243.43
5860,5204.22
5870,5050.15
5880,5082.01
5890,6735.50
5900,6200.31
5910,6195.84
5920,6557.12
5930,6388.63
5940,6223.20
5950,5092.07
5960,6549.99
5970,5479.80
5980,5834.76
5990,6321.15
6000,5460.09
6010,6076.18
6020,5159.75
6030,6006.19
6040,6429.27
6050,5175.86
6060,5294.64
6070,5746.36
6080,6437.31
6090,6213.15
6100,6087.13
6110,6416.53
6120,5916.96
6130,5231.96
6140,6248.96
6150,5383.07
6160,5581.43
6170,6448.16
6180,6646.69
6190,5401.62
6200,5953.84
6210,6483.97
6220,6719.25
6230,5257.90
6240,6424.36
6250,6088.30
6260,6975.32
6270,6566.46
6280,6671.01
6290,6686.38
6300,5541.47
6310,6728.13
6320,6206.66
6330,5685.10
6340,6790.56
6350,5333.57
6360,6755.07
6370,6017.43
6380,6328.66
6390,6214.82
6400,5367.00
6410,6092.20
6420,5736.81
6430,6351.79
6440,5612.85
6450,5453.80
6460,6585.42
6470,6972.38
6480,6175.66
6490,6268.64
6500,6032.66
6510,5914.70
6520,6567.25
6530,6889.76
6540,5424.39
6550,5668.93
6560,6840.05
6570,6593.88
6580,6331.03
6590,6310.12
6600,6072.86
6610,6572.08
6620,6605.78
6630,5999.95
6640,5559.94
6650,5649.46
6660,6752.98
6670,6436.77
6680,6440.05
6690,6994.58
6700,5785.89
6710,6025.73
6720,5892.96
6730,6122.39
6740,5747.36
6750,6184.95
6760,5656.52
6770,6967.24
6780,5829.95
6790,6028.76
6800,5478.66
6810,6364.30
6820,6427.56
6830,5711.17
6840,6346.83
6850,6263.05
6860,6318.07
6870,6542.24
6880,5710.86
6890,5743.57
6900,5636.96
6910,6834.93
6920,6282.85
6930,5813.66
6940,5581.33
6950,5726.91
6960,5868.71
6970,7266.33
6980,5974.63
6990,6985.30
7000,6071.35
