n,Time
2750,3524.21
2760,4295.24
2770,3712.82
2780,3887.48
2790,4432.64
2800,3563.34
2810,3822.23
2820,3791.39
2830,4269.89
2840,3472.62
2850,4439.38
2860,4381.75
2870,4076.56
2880,3919.07
2890,4488.23
2900,3761.50
2910,4225.22
2920,3747.39
2930,4503.51
2940,3718.82
2950,4516.41
2960,3870.20
2970,3469.15
2980,3832.98
2990,3628.96
3000,3587.74
3010,4320.37
3020,3879.72
3030,4036.07
3040,3557.47
3050,3496.74
3060,3598.14
3070,4233.40
3080,3527.22
3090,3553.79
3100,4243.88
3110,4142.94
3120,3630.46
3130,3912.15
3140,3611.21
3150,3863.44
3160,3731.34
3170,3464.17
3180,4317.59
3190,3482.95
3200,4575.44
3210,4066.41
3220,4296.22
3230,3572.43
3240,4220.84
3250,3986.34
3260,3773.54
3270,3717.13
3280,4239.09
3290,3544.66
3300,3953.63
3310,4342.78
3320,4533.62
3330,3598.40
3340,4564.12
3350,4272.94
3360,4270.37
3370,3686.79
3380,3987.92
3390,4295.42
3400,3982.75
3410,3954.86
3420,4079.99
3430,4561.79
3440,4618.97
3450,3917.77
3460,4114.74
3470,4140.80
3480,4448.48
3490,4683.70
3500,3670.98
3510,4020.95
3520,4206.76
3530,3808.50
3540,4137.73
3550,3766.75
3560,4628.19
3570,3556.91
3580,4352.99
3590,3899.57
3600,4130.15
3610,3584.73
3620,4205.37
3630,4520.99
3640,3764.78
3650,4172.44
3660,4558.73
3670,3773.51
3680,4669.05
3690,4307.75
3700,4439.60
3710,4628.12
3720,4417.98
3730,3567.65
3740,4714.04
3750,4616.66
3760,4425.00
3770,3643.44
3780,4024.63
3790,4603.12
3800,4646.87
3810,4206.64
3820,4705.23
3830,4649.38
3840,3768.20
3850,4380.79
3860,3829.35
3870,4326.47
3880,4034.01
3890,4339.20
3900,4464.20
3910,4307.45
3920,4588.34
3930,3714.50
3940,4171.30
3950,3715.28
3960,4417.08
3970,3668.10
3980,4325.49
3990,4500.29
4000,3576.22
4010,4569.32
4020,3982.72
4030,3739.24
4040,4292.02
4050,3660.58
4060,4053.72
4070,3921.54
4080,4421.64
4090,4692.02
4100,3760.88
4110,4360.62
4120,3725.41
4130,3569.96
4140,4169.79
4150,3955.49
4160,4272.82
4170,4077.76
4180,4119.82
4190,4367.63
4200,3860.64
4210,3641.71
4220,3839.76
4230,4228.12
4240,4170.44
4250,3757.80
4260,4050.74
4270,3812.40
4280,4594.86
4290,3584.20
4300,3685.70
4310,3729.35
4320,4449.17
4330,4084.58
4340,4064.70
4350,4197.76
4360,4332.10
4370,3860.62
4380,3994.13
4390,3928.85
4400,4119.08
4410,3801.05
4420,3945.74
4430,4209.90
4440,4013.45
4450,3755.49
4460,4455.81
4470,3745.27
4480,3919.48
4490,4248.49
4500,4302.38
4510,4438.87
4520,4051.22
4530,3604.61
4540,3490.73
4550,4140.34
4560,4542.06
4570,3867.78
4580,4318.18
4590,3489.18
4600,4147.03
4610,3840.25
4620,4375.46
4630,4086.40
4640,4396.51
4650,3766.75
4660,4047.80
4670,4306.39
4680,4220.69
4690,3818.58
4700,4331.32
4710,4495.44
4720,3524.62
4730,4292.38
4740,4123.60
4750,4338.33
4760,3687.74
4770,3957.16
4780,4366.57
4790,4451.78
4800,3722.90
4810,4217.10
4820,3879.53
4830,3712.40
4840,3626.52
4850,3732.35
4860,3827.74
4870,3848.12
4880,4195.84
4890,4078.44
4900,4304.33
4910,4291.67
4920,3526.56
4930,3750.14
4940,3456.74
4950,3336.00
4960,3786.67
4970,4277.58
4980,3853.20
4990,3622.98
5000,3739.28
5010,4110.50
5020,3331.29
5030,4191.42
5040,4166.67
5050,3987.94
5060,4001.11
5070,3292.33
5080,3704.01
5090,3674.86
5100,4150.44
5110,3345.75
5120,3297.24
5130,3568.30
5140,3492.69
5150,3781.16
5160,3933.78
5170,4178.37
5180,4005.51
5190,3684.10
5200,3527.71
5210,3448.25
5220,4000.44
5230,3983.66
5240,4170.83
5250,3994.48
5260,3301.36
5270,4146.75
5280,3766.34
5290,3902.08
5300,3901.86
5310,3328.60
5320,3711.49
5330,3129.79
5340,3708.31
5350,3407.67
5360,3604.34
5370,3390.94
5380,3472.89
5390,3986.43
5400,3513.67
5410,3410.97
5420,3243.33
5430,3192.38
5440,3626.63
5450,3372.21
5460,3276.22
5470,3467.88
5480,3476.16
5490,3727.91
5500,3236.83
5510,3145.49
5520,3732.34
5530,3789.34
5540,3351.04
5550,3864.05
5560,3101.85
5570,3010.27
5580,3731.02
5590,3466.82
5600,3639.22
5610,3836.30
5620,3396.81
5630,3699.40
5640,3277.18
5650,3838.02
5660,3577.14
5670,3803.43
5680,3295.77
5690,3362.85
5700,3046.72
5710,3263.35
5720,2964.08
5730,3320.00
5740,3093.98
5750,3427.53
5760,3238.58
5770,3664.02
5780,3575.61
5790,3314.95
5800,2929.08
5810,2975.09
5820,2780.19
5830,3047.55
5840,2765.59
5850,2797.29
5860,2868.26
5870,2979.72
5880,3529.65
5890,3390.46
5900,2714.79
5910,3048.54
5920,3493.57
5930,2993.36
5940,3367.29
5950,2783.27
5960,3308.92
5970,2825.30
5980,3186.43
5990,2805.00
6000,3059.82
6010,2897.61
6020,3218.64
6030,3351.96
6040,3206.82
6050,3266.74
6060,2691.02
6070,3325.59
6080,3238.22
6090,3039.04
6100,2921.74
6110,2573.01
6120,3144.98
6130,3070.72
6140,2533.37
6150,3224.88
6160,2867.42
6170,3156.71
6180,2724.38
6190,2450.57
6200,2730.65
6210,2854.64
6220,2991.38
6230,2404.09
6240,2803.04
6250,2964.13
6260,2855.10
6270,3109.83
6280,2574.14
6290,2379.36
6300,2546.71
6310,2438.32
6320,2928.27
6330,2846.74
6340,2775.94
6350,2703.78
6360,2962.20
6370,2407.55
6380,2953.90
6390,2894.10
6400,2838.37
6410,2657.57
6420,2780.97
6430,2520.13
6440,2643.87
6450,2736.68
6460,2706.83
6470,2311.69
6480,2345.21
6490,2444.92
6500,2751.96
6510,2405.49
6520,2588.47
6530,2469.12
6540,2714.62
6550,2133.62
6560,2457.13
6570,2173.53
6580,2542.38
6590,2608.16
6600,2511.65
6610,2331.14
6620,2216.51
6630,2559.14
6640,2060.81
6650,2335.09
6660,2354.53
6670,1885.11
6680,1895.85
6690,2354.11
6700,2138.76
6710,2015.34
6720,2420.88
6730,1962.43
6740,1853.91
6750,2206.42
6760,1994.28
6770,2054.13
6780,1936.94
6790,1766.72
6800,2283.55
6810,1743.23
6820,1838.50
6830,2108.09
6840,1940.62
6850,1761.05
6860,1845.02
6870,1941.41
6880,2058.18
6890,2038.42
6900,1920.28
6910,1603.24
6920,1928.09
6930,2010.62
6940,1830.82
6950,1922.33
6960,1728.51
6970,1793.66
6980,1778.19
6990,1694.28
7000,1685.86
